,x,y,Mass,halo_id,Ellipticity,Ellipse Parameter,Area,PCA_likelihood,PCA
441,9.72464370727539,-2.3048176765441895,11.177581938521136,276840,0.5453943780606545,"((31.67140007019043, 31.66839599609375), (12.036853790283203, 22.76439094543457), 176.78518676757812)",860.8329722967813,8064.374998126189,PCA(n_components=20)
442,-1.5180660486221313,8.828605651855469,10.614555978331069,276841,0.4460642330941395,"((31.202646255493164, 31.804779052734375), (5.0321946144104, 10.206231117248535), 0.0624006912112236)",161.3513858378594,9127.636214094535,PCA(n_components=20)
443,2.8581721782684326,-1.3373963832855225,10.975439907865605,277474,0.6502605022014165,"((31.59659194946289, 30.95669174194336), (9.696990013122559, 15.67523193359375), 12.774445533752441)",477.53014942700463,9059.433041386048,PCA(n_components=20)
444,9.865265846252441,-2.2796576023101807,11.228262867885112,278109,0.5250143129716903,"((31.434467315673828, 31.576047897338867), (12.457669258117676, 23.71774673461914), 2.1763293743133545)",928.239609237534,7841.95159018949,PCA(n_components=20)
445,9.542823791503906,-3.99843168258667,11.327595719734978,278798,0.8749978580563937,"((31.591819763183594, 31.568679809570312), (18.28266716003418, 20.595333099365234), 117.92070770263672)",1182.927821124345,5161.794505216738,PCA(n_components=20)
446,-1.7784481048583984,7.710348606109619,10.573687421209911,278799,0.5548803150626631,"((31.29604721069336, 31.775569915771484), (5.463414192199707, 11.704261779785156), 8.688894271850586)",200.8898645390396,8602.720230523437,PCA(n_components=20)
447,5.2355637550354,-4.056793212890625,11.169559097491788,279290,0.6307766990009667,"((31.510866165161133, 32.06480026245117), (11.752375602722168, 19.31952476501465), 178.7576141357422)",713.2995906179523,9133.008652478817,PCA(n_components=20)
448,3.112520217895508,1.18056321144104,10.826699220783706,279291,0.8565757301307291,"((31.589916229248047, 31.421222686767578), (10.120940208435059, 12.339821815490723), 7.017153739929199)",392.355387621272,9778.993107043601,PCA(n_components=20)
449,10.978425979614258,-2.0374538898468018,11.2897008063426,279778,0.686528420375624,"((31.43129539489746, 31.349210739135742), (15.755127906799316, 23.656843185424805), 2.4614362716674805)",1170.9237018238784,7083.400814666926,PCA(n_components=20)
450,-0.5122113227844238,1.1278727054595947,10.725821444781474,279779,0.5617571448257832,"((31.618274688720703, 31.583349227905273), (7.197614669799805, 15.010358810424805), 176.9401397705078)",339.4138336956686,9133.4653434973,PCA(n_components=20)
451,0.9833527207374573,-1.3708345890045166,11.080650083275891,280266,0.5258152034485191,"((31.467077255249023, 31.644359588623047), (8.47207260131836, 17.43532371520996), 0.20928765833377838)",464.0551071588695,9812.566251103433,PCA(n_components=20)
452,-3.9082601070404053,9.264888763427734,10.701246671893268,280267,0.7417449828137969,"((31.458398818969727, 31.250791549682617), (6.184625625610352, 9.347874641418457), 22.754709243774414)",181.6252261135513,9994.533599794715,PCA(n_components=20)
453,0.02817736566066742,5.370996952056885,10.524340836990982,280269,0.6745905005564155,"((31.637468338012695, 31.641338348388672), (7.104623317718506, 10.371332168579102), 176.62135314941406)",231.48639599005756,9004.308215656863,PCA(n_components=20)
454,11.121234893798828,-1.9207055568695068,11.31832086778214,280861,0.6640744816937936,"((31.579992294311523, 31.71601104736328), (16.598270416259766, 24.68059539794922), 172.1595916748047)",1286.9697556704991,6033.581025793472,PCA(n_components=20)
455,12.73560619354248,0.18941299617290497,11.39664774909565,281336,0.6384986736999982,"((31.653356552124023, 31.842967987060547), (19.117650985717773, 29.481868743896484), 170.38816833496094)",1770.6772598546331,3294.408569528916,PCA(n_components=20)
456,-4.323395252227783,9.69217586517334,10.811033205180074,281851,0.8847116519451146,"((31.597227096557617, 31.540040969848633), (6.803867340087891, 8.635663986206055), 19.689987182617188)",184.58714198337898,10331.211636926913,PCA(n_components=20)
457,-1.4847661256790161,10.936249732971191,10.502026183713314,281852,0.4649754719414901,"((31.341936111450195, 31.867835998535156), (4.548163414001465, 7.624860763549805), 8.650278091430664)",108.94764588495669,9767.337749890286,PCA(n_components=20)
458,0.8534243106842041,-3.7968244552612305,11.073746045046255,282580,0.39524887481966237,"((31.423534393310547, 31.562023162841797), (8.83187484741211, 21.69472885131836), 179.50099182128906)",601.9452689972453,9179.29682871799,PCA(n_components=20)
459,0.9667323231697083,0.24457651376724243,10.742190659976172,282581,0.6098439077528522,"((31.361865997314453, 31.70191764831543), (8.084647178649902, 14.550747871398926), 179.9925537109375)",369.5696170046944,8928.489857034781,PCA(n_components=20)
460,-0.6149411201477051,4.549622535705566,10.639947597894382,282582,0.5869967580072589,"((31.498998641967773, 31.695632934570312), (6.976022720336914, 11.696664810180664), 176.61447143554688)",256.34202080947085,10361.156389092177,PCA(n_components=20)
461,9.717999458312988,-4.133553504943848,11.32423005010301,283107,0.8875548128740628,"((31.508602142333984, 31.646766662597656), (19.014394760131836, 20.592533111572266), 116.34072875976562)",1230.1049093663373,5308.292203358667,PCA(n_components=20)
462,0.09840856492519379,5.539910793304443,10.838485310346783,283559,0.6628213331357458,"((31.40184211730957, 31.15491485595703), (7.269777297973633, 10.828291893005371), 142.42916870117188)",247.30388214882595,9712.819726645235,PCA(n_components=20)
463,10.362032890319824,-2.3236467838287354,11.274306424725976,284122,0.5759641191198669,"((31.6788330078125, 31.69740867614746), (13.165191650390625, 24.75945281982422), 179.7854766845703)",1024.042782458792,6834.566298188914,PCA(n_components=20)
464,-2.023013114929199,13.163433074951172,10.455137648761267,284124,0.9153603660008546,"((31.591129302978516, 31.675617218017578), (5.208558082580566, 5.607119560241699), 169.20553588867188)",91.75023828392703,10443.915217971089,PCA(n_components=20)
465,5.153645038604736,-3.698948621749878,11.114942944640115,284707,0.7196019271434654,"((31.554946899414062, 31.669673919677734), (12.252387046813965, 17.474950790405273), 8.623705863952637)",672.6459654616161,9269.881035490936,PCA(n_components=20)
466,9.6295747756958,-2.716702699661255,11.245882829975459,285816,0.6479813884976852,"((31.377044677734375, 31.628555297851562), (13.69323444366455, 22.12093162536621), 2.0629775524139404)",951.6107290601583,7805.445570759849,PCA(n_components=20)
467,1.1730051040649414,3.7748892307281494,10.811823281674668,285817,0.8067422305633771,"((31.488744735717773, 31.40850067138672), (8.017887115478516, 11.092601776123047), 8.383819580078125)",279.4108279959548,9832.364638927822,PCA(n_components=20)
468,-0.6809607148170471,10.308219909667969,10.481307552114762,285818,0.30989957945887164,"((31.533376693725586, 31.70270538330078), (3.3876209259033203, 11.225899696350098), 178.4739532470703)",119.47191832266716,9434.050044031514,PCA(n_components=20)
469,10.860235214233398,-2.1260910034179688,11.313504572958891,286446,0.6778404233914233,"((31.443408966064453, 31.578828811645508), (15.369759559631348, 22.454730987548828), 177.18997192382812)",1084.238445725044,7232.061198443662,PCA(n_components=20)
470,-2.5416507720947266,-0.5943593382835388,10.736444931510583,286923,0.2988435857131359,"((31.360933303833008, 31.77301025390625), (6.047018527984619, 20.837614059448242), 0.13271288573741913)",395.857759264572,9037.322290019558,PCA(n_components=20)
471,9.640010833740234,-2.663207530975342,11.185739091303992,287515,0.6182400609214643,"((31.35206413269043, 31.35775375366211), (12.926883697509766, 21.67130470275879), 176.15859985351562)",880.0934172182964,7880.376911182739,PCA(n_components=20)
472,5.506735801696777,-3.6619482040405273,11.14329910569413,288036,0.7031678141567911,"((31.487220764160156, 31.612262725830078), (12.449544906616211, 17.482568740844727), 4.4942545890808105)",683.767718406588,8871.26890092835,PCA(n_components=20)
473,-2.5649170875549316,8.948722839355469,10.516234641429296,288037,0.5875860311362682,"((31.278671264648438, 31.578289031982422), (5.409867286682129, 9.60291576385498), 178.51649475097656)",163.20730867167347,9516.490544630882,PCA(n_components=20)
474,13.171060562133789,-0.2622218430042267,11.441871908406412,288629,0.9259765730998568,"((31.500080108642578, 31.74358558654785), (22.940773010253906, 24.14761734008789), 167.85972595214844)",1740.3323999103523,4969.343961870467,PCA(n_components=20)
